Mars, 6.4185e+23, 3389.9, -4.59661e+10, -2.17041e+11, -3.42457e+09, 24625.8, -2971.06, -666.842, 345600
Io, 8.933e+22, 1821.3, -4.26928e+11, 6.47742e+11, 6.08861e+09, -14174.2, -70395.5, -2073.02, 345600
Europa, 4.797e+22, 1565, -4.28539e+11, 6.58662e+11, 6.42171e+09, -20910.7, -31200.3, -944.638, 345600
Ganymede, 1.482e+23, 2634, -4.256e+11, 6.67476e+11, 6.82804e+09, -23602.2, -451.573, 339.31, 345600
Callisto, 1.076e+23, 2403, -4.26684e+11, 6.63499e+11, 6.66671e+09, -10994.9, -15596.9, -13.4459, 345600
Jupiter, 1.89813e+27, 71492, -4.24187e+11, 6.64168e+11, 6.72176e+09, -11167.4, -6412.56, 276.733, 345600
Mimas, 3.75e+19, 198.8, -8.80462e+11, -1.16747e+12, 4.92192e+10, 92910.8, 35881.8, -29877.3, 345600
Enceladus, 1.0805e+20, 252.3, -8.8947e+11, -1.18312e+12, 5.82e+10, 62668.1, -24708.8, 4276.99, 345600
Tethys, 6.176e+20, 536.3, -9.08885e+11, -1.16923e+12, 5.30084e+10, -17952.5, 22021.2, -11574.3, 345600
Dione, 1.09572e+21, 562.5, -8.97902e+11, -1.17443e+12, 5.44729e+10, 25171.8, 8146.75, -9275.95, 345600
Rhea, 2.309e+21, 764.5, -9.0313e+11, -1.1804e+12, 5.8079e+10, 13483.7, -17046.4, 4976.47, 345600
Titan, 1.34553e+23, 2575.5, -9.04853e+11, -1.17789e+12, 5.69521e+10, 9110.64, -11160.3, 2332.3, 345600
Hyperion, 1.08e+19, 133, -9.0457e+11, -1.17843e+12, 5.71804e+10, 10611.2, -9482.02, 1265.85, 345600
Iapetus, 1.8059e+21, 734.5, -9.02777e+11, -1.18062e+12, 5.71034e+10, 10309.3, -5400.16, -937.91, 345600
Phoebe, 8.289e+18, 106.6, -8.91867e+11, -1.18099e+12, 5.50092e+10, 6333.11, -7520.5, -90.0575, 345600
Janus, 1.98e+18, 97, -9.21016e+11, -1.20599e+12, 7.33512e+10, -55386.9, -119769, 65994.1, 345600
Epimetheus, 5.5e+17, 69, -9.3851e+11, -1.1846e+12, 6.35902e+10, -126506, -39678.5, 29956.6, 345600
Helene, 2.547e+16, 16, -9.03226e+11, -1.17148e+12, 5.34173e+10, 2823.16, 15562.3, -11110, 345600
Telesto, 7.194e+15, 15, -9.13548e+11, -1.17732e+12, 5.75905e+10, -31173.1, -11109.2, 6493.3, 345600
Calypso, 3.597e+15, 15, -8.98215e+11, -1.1697e+12, 5.17791e+10, 22640, 24960.8, -18678.6, 345600
Prometheus, 1.4e+17, 74, -8.77654e+11, -1.20967e+12, 7.09809e+10, 111295, -128344, 53906.8, 345600
Pandora, 1.3e+17, 55, -8.65723e+11, -1.16119e+12, 4.43919e+10, 149609, 60416.2, -48826.3, 345600
Saturn, 5.68319e+26, 60268, -9.03409e+11, -1.17714e+12, 5.64214e+10, 7135.21, -5905.91, -181.854, 345600
Ariel, 1.353e+21, 581.1, 2.90705e+12, 7.05302e+11, -3.60805e+10, -15924.8, 9266.58, -1117.45, 345600
Umbriel, 1.172e+21, 584.7, 2.90939e+12, 7.05151e+11, -3.34503e+10, -4012.1, 7867.14, 7640.27, 345600
Titania, 3.527e+21, 788.9, 2.91026e+12, 7.04591e+11, -3.61286e+10, -5751.22, 7007.33, -1338.55, 345600
Oberon, 3.014e+21, 761.4, 2.91048e+12, 7.04559e+11, -3.60015e+10, -5150.23, 6975.22, -565.832, 345600
Miranda, 6.59e+19, 240, 2.90294e+12, 7.06167e+11, -3.45092e+10, -31088.3, 12273.6, 5032.96, 345600
Uranus, 8.68103e+25, 25559, 2.91068e+12, 7.04643e+11, -3.50917e+10, -1651.52, 6301.26, 44.7943, 345600
Triton, 2.147e+22, 1352.6, 4.09118e+12, -1.83718e+12, -5.7686e+10, 1078.31, 231.541, -3734.9, 345600
Neptune, 1.0241e+26, 24766, 4.09069e+12, -1.83627e+12, -5.64594e+10, 2189.97, 4991.85, -152.493, 345600
Charon, 1.53e+21, 605, 1.03741e+12, -4.77629e+12, 2.11004e+11, 5241.41, -30.3523, -1393.53, 345600
Pluto, 1.307e+22, 1195, 1.03747e+12, -4.77624e+12, 2.10991e+11, 5439.3, 60.4681, -1593.18, 345600
Sun, 1.98854e+30, 696300, 3.25863e+08, -2.32984e+08, -1.81278e+07, 8.59429, 7.22706, -0.211461, 432000
Mercury, 3.302e+23, 2440, -2.47872e+10, 4.19546e+10, 5.73299e+09, -53042.5, -23211.3, 2969.98, 432000
Venus, 4.8685e+24, 6051.8, 1.62119e+10, 1.06538e+11, 5.28407e+08, -34816.6, 5007.74, 2078.07, 432000
Moon, 7.349e+22, 1737.53, 1.04243e+11, -1.11176e+11, 1.15172e+07, 22188.6, 19819.5, 72.7555, 432000
Earth, 5.97219e+24, 6371.01, 1.04428e+11, -1.10779e+11, -1.51273e+07, 21216.7, 20335.8, -1.8281, 432000
Phobos, 1.08e+16, 13.1, -4.54429e+10, -2.02693e+11, -1.54117e+09, 19547.2, 39463.1, 5203.38, 432000
Deimos, 1.8e+15, 7.8, -4.43444e+10, -2.19613e+11, -3.46032e+09, 23573, -9512.91, -781.121, 432000
Mars, 6.4185e+23, 3389.9, -4.38384e+10, -2.17297e+11, -3.48218e+09, 24674.5, -2742.95, -663.258, 432000
Io, 8.933e+22, 1821.3, -4.28153e+11, 6.41659e+11, 5.90951e+09, -14157.3, -70372.5, -2071.67, 432000
Europa, 4.797e+22, 1565, -4.30345e+11, 6.55966e+11, 6.3401e+09, -20763.2, -31042, -935.313, 432000
Ganymede, 1.482e+23, 2634, -4.27639e+11, 6.67437e+11, 6.85735e+09, -23260.7, -1243.73, 314.202, 432000
Callisto, 1.076e+23, 2403, -4.27634e+11, 6.62151e+11, 6.66555e+09, -9404.6, -15189, 21.231, 432000
Jupiter, 1.89813e+27, 71492, -4.25151e+11, 6.63614e+11, 6.74567e+09, -11157.5, -6428.08, 276.575, 432000
